frame_idx,sam2_label,gt_bird_id,iou,is_error,iou_threshold
205,2,113,0.8472,0,0.5
205,4,14,0.7189,0,0.5
205,1,75,0.5116,0,0.5
205,3,38,0.1957,1,0.5
206,2,113,0.847,0,0.5
206,4,14,0.7219,0,0.5
206,1,75,0.5255,0,0.5
206,3,38,0.2004,1,0.5
207,2,113,0.8429,0,0.5
207,4,14,0.7203,0,0.5
207,1,75,0.5151,0,0.5
207,3,38,0.2074,1,0.5
208,2,113,0.848,0,0.5
208,4,14,0.7138,0,0.5
208,1,75,0.5187,0,0.5
208,3,38,0.2011,1,0.5
209,2,113,0.8507,0,0.5
209,4,14,0.7115,0,0.5
209,1,75,0.5945,0,0.5
209,3,38,0.2104,1,0.5
210,2,113,0.8485,0,0.5
210,4,14,0.7097,0,0.5
210,1,75,0.5823,0,0.5
210,3,38,0.2047,1,0.5
211,2,113,0.8508,0,0.5
211,4,14,0.7195,0,0.5
211,1,75,0.5374,0,0.5
211,3,38,0.1803,1,0.5
212,2,113,0.8686,0,0.5
212,4,14,0.717,0,0.5
212,1,75,0.4937,1,0.5
212,3,38,0.1773,1,0.5
213,2,113,0.8742,0,0.5
213,4,14,0.7125,0,0.5
213,1,75,0.4585,1,0.5
213,3,38,0.1925,1,0.5
214,2,113,0.8628,0,0.5
214,4,14,0.7084,0,0.5
214,1,75,0.4257,1,0.5
214,3,38,0.2,1,0.5
215,2,113,0.8571,0,0.5
215,4,14,0.7037,0,0.5
215,1,75,0.4175,1,0.5
215,3,38,0.2164,1,0.5
216,2,113,0.8568,0,0.5
216,4,14,0.7019,0,0.5
216,1,75,0.3792,1,0.5
216,3,38,0.251,1,0.5
217,2,113,0.8467,0,0.5
217,4,14,0.7056,0,0.5
217,1,75,0.3764,1,0.5
217,3,38,0.328,1,0.5
218,2,113,0.8396,0,0.5
218,4,14,0.7142,0,0.5
218,1,75,0.4287,1,0.5
218,3,38,0.4129,1,0.5
219,2,113,0.8212,0,0.5
219,4,14,0.7171,0,0.5
219,3,38,0.4682,1,0.5
219,1,75,0.4373,1,0.5
220,2,113,0.8051,0,0.5
220,4,14,0.7195,0,0.5
220,3,38,0.5175,0,0.5
220,1,75,0.4659,1,0.5
221,2,113,0.8032,0,0.5
221,4,14,0.7244,0,0.5
221,3,38,0.5505,0,0.5
221,1,75,0.4645,1,0.5
222,2,113,0.8065,0,0.5
222,4,14,0.7362,0,0.5
222,3,38,0.5756,0,0.5
222,1,75,0.496,1,0.5
223,2,113,0.8044,0,0.5
223,4,14,0.7328,0,0.5
223,3,38,0.5989,0,0.5
223,1,75,0.4842,1,0.5
224,2,113,0.8018,0,0.5
224,4,14,0.7178,0,0.5
224,3,38,0.6168,0,0.5
224,1,75,0.5256,0,0.5
225,2,113,0.8047,0,0.5
225,4,14,0.6996,0,0.5
225,3,38,0.5965,0,0.5
225,1,75,0.5466,0,0.5
226,2,113,0.8083,0,0.5
226,4,14,0.6876,0,0.5
226,3,38,0.5994,0,0.5
226,1,75,0.5716,0,0.5
227,2,113,0.8083,0,0.5
227,4,14,0.6774,0,0.5
227,3,38,0.5981,0,0.5
227,1,75,0.5693,0,0.5
228,2,113,0.8047,0,0.5
228,4,14,0.6648,0,0.5
228,1,75,0.5853,0,0.5
228,3,38,0.5565,0,0.5
229,2,113,0.8142,0,0.5
229,4,14,0.6597,0,0.5
229,1,75,0.5805,0,0.5
229,3,38,0.5176,0,0.5
230,2,113,0.8511,0,0.5
230,4,14,0.6459,0,0.5
230,1,75,0.4833,1,0.5
230,3,38,0.4556,1,0.5
231,2,113,0.8726,0,0.5
231,4,14,0.63,0,0.5
231,1,75,0.4529,1,0.5
231,3,38,0.3875,1,0.5
232,2,113,0.8676,0,0.5
232,4,14,0.6149,0,0.5
232,1,75,0.4118,1,0.5
232,3,38,0.2718,1,0.5
233,2,113,0.8687,0,0.5
233,4,14,0.5946,0,0.5
233,1,75,0.4009,1,0.5
233,3,38,0.1613,1,0.5
234,2,113,0.8579,0,0.5
234,4,14,0.5768,0,0.5
234,1,75,0.3639,1,0.5
234,3,38,0.1223,1,0.5
235,2,113,0.8483,0,0.5
235,4,14,0.5567,0,0.5
235,1,75,0.3569,1,0.5
235,3,38,0.1192,1,0.5
236,2,113,0.8485,0,0.5
236,4,14,0.5391,0,0.5
236,1,75,0.3306,1,0.5
236,3,38,0.0927,1,0.5
237,2,113,0.8605,0,0.5
237,4,14,0.5215,0,0.5
237,1,75,0.2976,1,0.5
237,3,38,0.0766,1,0.5
238,2,113,0.8302,0,0.5
238,4,14,0.489,1,0.5
238,1,75,0.2915,1,0.5
238,3,38,0.0511,1,0.5
239,2,113,0.7917,0,0.5
239,4,14,0.4292,1,0.5
239,1,75,0.3102,1,0.5
239,3,38,0.0267,1,0.5
240,2,113,0.7961,0,0.5
240,4,14,0.3396,1,0.5
240,1,75,0.3157,1,0.5
240,3,38,0.0151,1,0.5
241,2,113,0.8055,0,0.5
241,1,75,0.3276,1,0.5
241,4,14,0.2213,1,0.5
241,3,38,0.0237,1,0.5
242,2,113,0.8385,0,0.5
242,1,75,0.3222,1,0.5
242,4,14,0.1556,1,0.5
242,3,38,0.0296,1,0.5
243,2,113,0.8426,0,0.5
243,1,75,0.2661,1,0.5
243,4,14,0.1195,1,0.5
243,3,38,0.0576,1,0.5
244,2,113,0.8408,0,0.5
244,1,75,0.1899,1,0.5
244,3,38,0.1075,1,0.5
244,4,14,0.0846,1,0.5
245,2,113,0.8049,0,0.5
245,3,38,0.2088,1,0.5
245,1,75,0.1326,1,0.5
245,4,14,0.0563,1,0.5
246,2,113,0.7408,0,0.5
246,3,38,0.2958,1,0.5
246,1,75,0.1024,1,0.5
246,4,14,0.0321,1,0.5
247,2,113,0.7354,0,0.5
247,3,38,0.3234,1,0.5
247,1,75,0.1566,1,0.5
247,4,14,0.0098,1,0.5
248,2,113,0.6832,0,0.5
248,1,75,0.3916,1,0.5
248,3,38,0.3622,1,0.5
248,4,14,0.001,1,0.5
249,2,113,0.6158,0,0.5
249,3,38,0.395,1,0.5
249,1,14,0.0,1,0.5
250,2,113,0.6922,0,0.5
250,3,38,0.4347,1,0.5
250,1,14,0.0,1,0.5
250,4,75,0.0,1,0.5
251,2,113,0.679,0,0.5
251,3,38,0.4784,1,0.5
251,1,14,0.0,1,0.5
251,4,75,0.0,1,0.5
252,2,113,0.6808,0,0.5
252,3,38,0.5796,0,0.5
252,1,14,0.0,1,0.5
252,4,75,0.0,1,0.5
253,3,38,0.6439,0,0.5
253,2,113,0.6164,0,0.5
253,1,14,0.0,1,0.5
253,4,75,0.0,1,0.5
254,3,38,0.6829,0,0.5
254,2,113,0.5473,0,0.5
254,1,14,0.0,1,0.5
254,4,75,0.0,1,0.5
255,3,38,0.6938,0,0.5
255,2,113,0.5007,0,0.5
255,1,14,0.0,1,0.5
255,4,75,0.0,1,0.5
256,3,38,0.6774,0,0.5
256,2,113,0.4463,1,0.5
256,1,14,0.0,1,0.5
256,4,75,0.0,1,0.5
257,3,38,0.6558,0,0.5
257,2,113,0.4158,1,0.5
257,1,14,0.0009,1,0.5
257,4,75,0.0,1,0.5
258,3,38,0.6369,0,0.5
258,2,113,0.3052,1,0.5
258,1,14,0.0007,1,0.5
258,4,75,0.0,1,0.5
259,3,38,0.6598,0,0.5
259,2,14,0.2797,1,0.5
259,1,113,0.0033,1,0.5
259,4,75,0.0,1,0.5
260,3,38,0.6339,0,0.5
260,2,14,0.3979,1,0.5
260,1,113,0.0496,1,0.5
260,4,75,0.0,1,0.5
261,3,38,0.5762,0,0.5
261,2,14,0.5401,0,0.5
261,1,113,0.1773,1,0.5
261,4,75,0.0,1,0.5
262,3,38,0.6073,0,0.5
262,2,14,0.52,0,0.5
262,1,113,0.1285,1,0.5
262,4,75,0.0,1,0.5
263,3,38,0.5923,0,0.5
263,2,14,0.5417,0,0.5
263,1,113,0.0899,1,0.5
263,4,75,0.0,1,0.5
264,3,38,0.5731,0,0.5
264,2,14,0.5211,0,0.5
264,1,113,0.0773,1,0.5
264,4,75,0.0,1,0.5
265,3,38,0.5609,0,0.5
265,2,14,0.5464,0,0.5
265,1,113,0.0596,1,0.5
265,4,75,0.0,1,0.5
266,2,14,0.5349,0,0.5
266,3,38,0.5333,0,0.5
266,1,113,0.0404,1,0.5
266,4,75,0.0,1,0.5
267,2,14,0.547,0,0.5
267,3,38,0.5262,0,0.5
267,1,113,0.0293,1,0.5
267,4,75,0.0,1,0.5
268,2,14,0.5402,0,0.5
268,3,38,0.5309,0,0.5
268,1,113,0.021,1,0.5
268,4,75,0.0,1,0.5
269,3,38,0.5373,0,0.5
269,2,14,0.523,0,0.5
269,1,75,0.0125,1,0.5
269,4,113,0.0,1,0.5
270,3,38,0.5435,0,0.5
270,2,14,0.4348,1,0.5
270,1,75,0.0107,1,0.5
270,4,113,0.0,1,0.5
271,3,38,0.5588,0,0.5
271,2,14,0.3562,1,0.5
271,1,113,0.0036,1,0.5
271,4,75,0.0,1,0.5
272,3,38,0.5816,0,0.5
272,2,113,0.283,1,0.5
272,4,14,0.1526,1,0.5
272,1,75,0.0,1,0.5
273,3,38,0.6019,0,0.5
273,2,113,0.3061,1,0.5
273,4,14,0.2028,1,0.5
273,1,75,0.0,1,0.5
274,3,38,0.6367,0,0.5
274,2,113,0.344,1,0.5
274,4,14,0.2133,1,0.5
274,1,75,0.0,1,0.5
275,3,38,0.6516,0,0.5
275,2,113,0.3856,1,0.5
275,4,14,0.2824,1,0.5
275,1,75,0.0,1,0.5
276,3,38,0.6784,0,0.5
276,2,113,0.3679,1,0.5
276,4,14,0.336,1,0.5
276,1,75,0.0,1,0.5
277,3,38,0.7109,0,0.5
277,4,14,0.4078,1,0.5
277,2,113,0.2709,1,0.5
277,1,75,0.0,1,0.5
278,3,38,0.6391,0,0.5
278,4,14,0.3754,1,0.5
278,2,113,0.0877,1,0.5
278,1,75,0.0,1,0.5
279,3,38,0.6061,0,0.5
279,4,14,0.3637,1,0.5
279,2,113,0.0888,1,0.5
279,1,75,0.0,1,0.5
280,3,38,0.5552,0,0.5
280,4,14,0.3619,1,0.5
280,2,113,0.0751,1,0.5
280,1,75,0.0,1,0.5
281,3,38,0.4547,1,0.5
281,4,14,0.3756,1,0.5
281,2,113,0.0569,1,0.5
281,1,75,0.0,1,0.5
282,3,38,0.4153,1,0.5
282,4,14,0.3748,1,0.5
282,2,113,0.037,1,0.5
282,1,75,0.0082,1,0.5
283,3,38,0.3811,1,0.5
283,4,14,0.3557,1,0.5
283,2,113,0.0353,1,0.5
283,1,75,0.0312,1,0.5
284,4,14,0.4077,1,0.5
284,3,38,0.2606,1,0.5
284,1,75,0.0457,1,0.5
284,2,113,0.0295,1,0.5
285,4,14,0.4239,1,0.5
285,3,38,0.1782,1,0.5
285,1,75,0.071,1,0.5
285,2,113,0.0181,1,0.5
286,4,14,0.4602,1,0.5
286,3,38,0.1297,1,0.5
286,1,75,0.1202,1,0.5
286,2,113,0.0069,1,0.5
287,4,14,0.4839,1,0.5
287,1,75,0.1807,1,0.5
287,3,38,0.1015,1,0.5
287,2,113,0.0078,1,0.5
288,4,14,0.5031,0,0.5
288,1,75,0.2399,1,0.5
288,3,38,0.0662,1,0.5
288,2,113,0.0051,1,0.5
289,4,14,0.5193,0,0.5
289,1,75,0.3131,1,0.5
289,3,38,0.0541,1,0.5
289,2,113,0.0017,1,0.5
290,4,14,0.5765,0,0.5
290,1,75,0.3596,1,0.5
290,3,38,0.0211,1,0.5
290,2,113,0.0172,1,0.5
291,4,14,0.5888,0,0.5
291,1,75,0.4435,1,0.5
291,2,113,0.0312,1,0.5
291,3,38,0.0098,1,0.5
292,4,14,0.6285,0,0.5
292,1,75,0.4956,1,0.5
292,2,113,0.0164,1,0.5
292,3,38,0.0053,1,0.5
293,4,14,0.5798,0,0.5
293,1,75,0.524,0,0.5
293,2,113,0.0187,1,0.5
293,3,38,0.0048,1,0.5
294,1,75,0.5827,0,0.5
294,4,14,0.5709,0,0.5
294,2,113,0.0208,1,0.5
294,3,38,0.0004,1,0.5
295,1,75,0.6237,0,0.5
295,4,14,0.5728,0,0.5
295,2,113,0.0271,1,0.5
295,3,38,0.0,1,0.5
296,1,75,0.6383,0,0.5
296,4,14,0.552,0,0.5
296,2,113,0.0203,1,0.5
296,3,38,0.0,1,0.5
297,1,75,0.6466,0,0.5
297,4,14,0.5143,0,0.5
297,2,113,0.0158,1,0.5
297,3,38,0.0,1,0.5
298,1,75,0.625,0,0.5
298,4,14,0.4828,1,0.5
298,2,113,0.0156,1,0.5
298,3,38,0.0,1,0.5
299,1,75,0.5328,0,0.5
299,4,14,0.4834,1,0.5
299,2,113,0.0121,1,0.5
299,3,38,0.0006,1,0.5
300,4,14,0.4963,1,0.5
300,1,75,0.4412,1,0.5
300,2,113,0.0171,1,0.5
300,3,38,0.0092,1,0.5
301,4,14,0.4947,1,0.5
301,1,75,0.3167,1,0.5
301,3,38,0.0329,1,0.5
301,2,113,0.0175,1,0.5
302,4,14,0.4946,1,0.5
302,1,75,0.2412,1,0.5
302,3,38,0.0355,1,0.5
302,2,113,0.0061,1,0.5
303,4,14,0.4842,1,0.5
303,1,75,0.1886,1,0.5
303,2,113,0.0033,1,0.5
303,3,38,0.0023,1,0.5
304,4,14,0.4761,1,0.5
304,1,75,0.1636,1,0.5
304,2,113,0.0065,1,0.5
304,3,38,0.0,1,0.5
305,4,14,0.4859,1,0.5
305,1,75,0.1462,1,0.5
305,2,113,0.0115,1,0.5
305,3,38,0.0,1,0.5
306,4,14,0.4766,1,0.5
306,1,75,0.1337,1,0.5
306,3,38,0.0861,1,0.5
306,2,113,0.0154,1,0.5
307,4,14,0.4926,1,0.5
307,1,75,0.133,1,0.5
307,3,38,0.0809,1,0.5
307,2,113,0.0153,1,0.5
308,4,14,0.5172,0,0.5
308,1,75,0.1518,1,0.5
308,2,113,0.0238,1,0.5
308,3,38,0.0,1,0.5
309,4,14,0.5281,0,0.5
309,1,75,0.1739,1,0.5
309,2,113,0.0272,1,0.5
309,3,38,0.0,1,0.5
310,4,14,0.528,0,0.5
310,1,75,0.2011,1,0.5
310,2,113,0.0258,1,0.5
310,3,38,0.0,1,0.5
311,4,14,0.5901,0,0.5
311,1,75,0.2453,1,0.5
311,2,113,0.2284,1,0.5
311,3,38,0.0,1,0.5
312,4,14,0.7221,0,0.5
312,2,113,0.6695,0,0.5
312,1,75,0.3155,1,0.5
312,3,38,0.0,1,0.5
313,4,14,0.7444,0,0.5
313,2,113,0.6779,0,0.5
313,1,75,0.4151,1,0.5
313,3,38,0.0,1,0.5
314,4,14,0.7688,0,0.5
314,2,113,0.632,0,0.5
314,1,75,0.4942,1,0.5
315,4,14,0.7984,0,0.5
315,1,75,0.6387,0,0.5
315,2,113,0.6237,0,0.5
316,4,14,0.7818,0,0.5
316,1,75,0.7034,0,0.5
316,2,113,0.6023,0,0.5
317,4,14,0.7023,0,0.5
317,1,75,0.678,0,0.5
317,2,113,0.5897,0,0.5
318,4,14,0.7156,0,0.5
318,1,75,0.6671,0,0.5
318,2,113,0.5504,0,0.5
319,4,14,0.7138,0,0.5
319,1,75,0.6608,0,0.5
319,2,113,0.513,0,0.5
320,4,14,0.7183,0,0.5
320,1,75,0.6515,0,0.5
320,2,113,0.4858,1,0.5
321,4,14,0.7364,0,0.5
321,1,75,0.6549,0,0.5
321,2,113,0.4554,1,0.5
322,4,14,0.7384,0,0.5
322,1,75,0.6506,0,0.5
322,2,113,0.4361,1,0.5
323,1,75,0.652,0,0.5
323,4,14,0.6349,0,0.5
323,2,113,0.4618,1,0.5
324,1,75,0.6318,0,0.5
324,4,14,0.6254,0,0.5
324,2,113,0.4701,1,0.5
325,1,75,0.6232,0,0.5
325,4,14,0.6096,0,0.5
325,2,113,0.4919,1,0.5
326,1,75,0.6136,0,0.5
326,4,14,0.6089,0,0.5
326,2,113,0.5411,0,0.5
327,1,75,0.6061,0,0.5
327,2,113,0.5976,0,0.5
327,4,14,0.5649,0,0.5
328,2,113,0.6515,0,0.5
328,1,75,0.5886,0,0.5
328,4,14,0.531,0,0.5
329,2,113,0.6825,0,0.5
329,1,75,0.608,0,0.5
329,4,14,0.4777,1,0.5
330,2,113,0.7039,0,0.5
330,1,75,0.5982,0,0.5
330,4,14,0.4412,1,0.5
331,2,113,0.7052,0,0.5
331,1,75,0.586,0,0.5
331,4,14,0.3955,1,0.5
332,2,113,0.7026,0,0.5
332,1,75,0.59,0,0.5
332,4,14,0.4226,1,0.5
333,2,113,0.7174,0,0.5
333,1,75,0.5958,0,0.5
333,4,14,0.4264,1,0.5
334,2,113,0.7318,0,0.5
334,1,75,0.5845,0,0.5
334,4,14,0.4933,1,0.5
335,2,113,0.6861,0,0.5
335,1,75,0.5517,0,0.5
335,4,14,0.4979,1,0.5
336,2,113,0.679,0,0.5
336,1,75,0.5472,0,0.5
336,4,14,0.5042,0,0.5
337,2,113,0.6857,0,0.5
337,1,75,0.5605,0,0.5
337,4,14,0.5269,0,0.5
338,2,113,0.6719,0,0.5
338,1,75,0.5564,0,0.5
338,4,14,0.5438,0,0.5
339,2,113,0.6853,0,0.5
339,4,14,0.6121,0,0.5
339,1,75,0.5581,0,0.5
340,2,113,0.6754,0,0.5
340,4,14,0.6462,0,0.5
340,1,75,0.5075,0,0.5
341,4,14,0.6795,0,0.5
341,2,113,0.6543,0,0.5
341,1,75,0.4593,1,0.5
342,4,14,0.7199,0,0.5
342,2,113,0.6208,0,0.5
342,1,75,0.4258,1,0.5
343,4,14,0.7318,0,0.5
343,2,113,0.603,0,0.5
343,1,75,0.4035,1,0.5
344,4,14,0.6728,0,0.5
344,2,113,0.602,0,0.5
344,1,75,0.3951,1,0.5
345,2,113,0.6174,0,0.5
345,4,14,0.5702,0,0.5
345,1,75,0.3952,1,0.5
346,2,113,0.6291,0,0.5
346,4,14,0.4548,1,0.5
346,1,75,0.4109,1,0.5
347,2,113,0.6377,0,0.5
347,1,75,0.3854,1,0.5
347,4,14,0.3848,1,0.5
348,2,113,0.6367,0,0.5
348,1,75,0.3815,1,0.5
348,4,14,0.3454,1,0.5
349,2,113,0.6521,0,0.5
349,1,75,0.3973,1,0.5
349,4,14,0.3219,1,0.5
350,2,113,0.6668,0,0.5
350,1,75,0.4036,1,0.5
350,4,14,0.302,1,0.5
351,2,113,0.6323,0,0.5
351,1,75,0.4074,1,0.5
351,4,14,0.3077,1,0.5
352,2,113,0.6261,0,0.5
352,1,75,0.4207,1,0.5
352,4,14,0.2907,1,0.5
353,2,113,0.5606,0,0.5
353,1,75,0.4843,1,0.5
353,4,14,0.2817,1,0.5
354,1,75,0.5511,0,0.5
354,2,113,0.5232,0,0.5
354,4,14,0.2729,1,0.5
355,1,75,0.5709,0,0.5
355,2,113,0.5058,0,0.5
355,4,14,0.2665,1,0.5
356,1,75,0.572,0,0.5
356,2,113,0.4938,1,0.5
356,4,14,0.2846,1,0.5
357,1,75,0.5682,0,0.5
357,2,113,0.4861,1,0.5
357,4,14,0.3035,1,0.5
358,1,75,0.5758,0,0.5
358,2,113,0.5105,0,0.5
358,4,14,0.3719,1,0.5
359,1,75,0.5987,0,0.5
359,2,113,0.5577,0,0.5
359,4,14,0.4393,1,0.5
360,2,113,0.6026,0,0.5
360,1,75,0.5965,0,0.5
360,4,14,0.4781,1,0.5
361,2,113,0.6255,0,0.5
361,1,75,0.579,0,0.5
361,4,14,0.506,0,0.5
362,1,75,0.5903,0,0.5
362,4,14,0.5551,0,0.5
362,2,113,0.5404,0,0.5
363,1,75,0.5743,0,0.5
363,4,14,0.5077,0,0.5
363,2,113,0.4573,1,0.5
364,4,14,0.5997,0,0.5
364,1,75,0.5497,0,0.5
364,2,113,0.3916,1,0.5
365,4,14,0.653,0,0.5
365,1,75,0.5803,0,0.5
365,2,113,0.3777,1,0.5
366,4,14,0.6527,0,0.5
366,1,75,0.5392,0,0.5
366,2,113,0.3642,1,0.5
367,4,14,0.6463,0,0.5
367,1,75,0.4626,1,0.5
367,2,113,0.3433,1,0.5
368,4,14,0.6302,0,0.5
368,1,75,0.4227,1,0.5
368,2,113,0.3409,1,0.5
369,4,14,0.6318,0,0.5
369,2,113,0.3607,1,0.5
369,1,75,0.3471,1,0.5
370,4,14,0.6443,0,0.5
370,2,113,0.3962,1,0.5
370,1,75,0.267,1,0.5
371,4,14,0.662,0,0.5
371,2,113,0.4149,1,0.5
371,1,75,0.2017,1,0.5
372,4,14,0.6516,0,0.5
372,2,113,0.4071,1,0.5
372,1,75,0.153,1,0.5
373,4,14,0.6498,0,0.5
373,2,113,0.4349,1,0.5
373,1,75,0.1171,1,0.5
374,4,14,0.6224,0,0.5
374,2,113,0.492,1,0.5
374,1,75,0.0858,1,0.5
375,4,14,0.6199,0,0.5
375,2,113,0.5756,0,0.5
375,1,75,0.0583,1,0.5
376,4,14,0.6104,0,0.5
376,2,113,0.5945,0,0.5
376,1,75,0.0323,1,0.5
377,2,113,0.6149,0,0.5
377,4,14,0.6081,0,0.5
377,1,75,0.0144,1,0.5
378,4,14,0.6237,0,0.5
378,2,113,0.6168,0,0.5
378,1,75,0.0003,1,0.5
379,4,14,0.6232,0,0.5
379,2,113,0.5997,0,0.5
379,1,75,0.0,1,0.5
380,4,14,0.6258,0,0.5
380,2,113,0.577,0,0.5
380,1,75,0.0,1,0.5
381,4,14,0.6266,0,0.5
381,2,113,0.5616,0,0.5
381,1,75,0.0,1,0.5
382,4,14,0.6186,0,0.5
382,2,113,0.5375,0,0.5
382,1,75,0.0,1,0.5
383,4,14,0.6186,0,0.5
383,2,113,0.5134,0,0.5
383,1,75,0.0,1,0.5
384,4,14,0.6269,0,0.5
384,2,113,0.4592,1,0.5
384,1,75,0.0055,1,0.5
385,4,14,0.6579,0,0.5
385,2,113,0.4097,1,0.5
385,1,75,0.0425,1,0.5
386,4,14,0.6721,0,0.5
386,2,113,0.3578,1,0.5
386,1,75,0.103,1,0.5
387,4,14,0.68,0,0.5
387,2,113,0.3195,1,0.5
387,1,75,0.2012,1,0.5
388,4,14,0.6864,0,0.5
388,1,75,0.3047,1,0.5
388,2,113,0.2847,1,0.5
389,4,14,0.6824,0,0.5
389,1,75,0.3933,1,0.5
389,2,113,0.2674,1,0.5
390,4,14,0.6879,0,0.5
390,1,75,0.4501,1,0.5
390,2,113,0.2523,1,0.5
391,4,14,0.6883,0,0.5
391,1,75,0.4912,1,0.5
391,2,113,0.2567,1,0.5
392,4,14,0.6851,0,0.5
392,1,75,0.5398,0,0.5
392,2,113,0.2634,1,0.5
393,4,14,0.6857,0,0.5
393,1,75,0.6209,0,0.5
393,2,113,0.2707,1,0.5
394,4,14,0.6839,0,0.5
394,1,75,0.6382,0,0.5
394,2,113,0.2778,1,0.5
395,4,14,0.6861,0,0.5
395,1,75,0.6605,0,0.5
395,2,113,0.3175,1,0.5
396,1,75,0.7113,0,0.5
396,4,14,0.6819,0,0.5
396,2,113,0.3741,1,0.5
397,1,75,0.6898,0,0.5
397,4,14,0.6876,0,0.5
397,2,113,0.4816,1,0.5
398,4,14,0.7294,0,0.5
398,1,75,0.715,0,0.5
398,2,113,0.5933,0,0.5
399,4,14,0.7277,0,0.5
399,1,75,0.6832,0,0.5
399,2,113,0.6544,0,0.5
400,4,14,0.7251,0,0.5
400,2,113,0.7071,0,0.5
400,1,75,0.6876,0,0.5
401,2,113,0.7242,0,0.5
401,4,14,0.7229,0,0.5
401,1,75,0.6871,0,0.5
402,4,14,0.7183,0,0.5
402,2,113,0.7092,0,0.5
402,1,75,0.6713,0,0.5
403,4,14,0.7159,0,0.5
403,1,75,0.6858,0,0.5
403,2,113,0.6834,0,0.5
404,4,14,0.7087,0,0.5
404,1,75,0.677,0,0.5
404,2,113,0.6519,0,0.5
405,4,14,0.716,0,0.5
405,1,75,0.6957,0,0.5
405,2,113,0.6486,0,0.5
406,4,14,0.7163,0,0.5
406,1,75,0.6976,0,0.5
406,2,113,0.6097,0,0.5
407,4,14,0.7096,0,0.5
407,1,75,0.7041,0,0.5
407,2,113,0.5819,0,0.5
408,1,75,0.7228,0,0.5
408,4,14,0.6996,0,0.5
408,2,113,0.5821,0,0.5
409,1,75,0.6839,0,0.5
409,4,14,0.6649,0,0.5
409,2,113,0.5872,0,0.5
410,4,14,0.6567,0,0.5
410,1,75,0.639,0,0.5
410,2,113,0.6144,0,0.5
411,4,14,0.6715,0,0.5
411,2,113,0.6441,0,0.5
411,1,75,0.5169,0,0.5
412,4,14,0.6777,0,0.5
412,2,113,0.6733,0,0.5
412,1,75,0.4563,1,0.5
413,4,14,0.6779,0,0.5
413,2,113,0.6775,0,0.5
413,1,75,0.4117,1,0.5
414,4,14,0.6662,0,0.5
414,2,113,0.6552,0,0.5
414,1,75,0.3717,1,0.5
415,4,14,0.6635,0,0.5
415,2,113,0.5947,0,0.5
415,1,75,0.257,1,0.5
416,4,14,0.6384,0,0.5
416,2,113,0.4965,1,0.5
416,1,75,0.1834,1,0.5
417,4,14,0.5922,0,0.5
417,2,113,0.4169,1,0.5
417,1,75,0.1503,1,0.5
418,4,14,0.6453,0,0.5
418,2,113,0.391,1,0.5
418,1,75,0.1089,1,0.5
419,4,14,0.6185,0,0.5
419,2,113,0.3723,1,0.5
419,1,75,0.0841,1,0.5
420,4,14,0.6331,0,0.5
420,2,113,0.358,1,0.5
420,1,75,0.0894,1,0.5
421,4,14,0.6349,0,0.5
421,2,113,0.3041,1,0.5
421,1,75,0.125,1,0.5
422,4,14,0.6472,0,0.5
422,2,113,0.2492,1,0.5
422,1,75,0.1549,1,0.5
423,4,14,0.6595,0,0.5
423,2,113,0.32,1,0.5
423,1,75,0.2342,1,0.5
424,4,14,0.6737,0,0.5
424,2,113,0.279,1,0.5
424,1,75,0.2656,1,0.5
425,4,14,0.6872,0,0.5
425,1,75,0.28,1,0.5
425,2,113,0.2419,1,0.5
426,4,14,0.7067,0,0.5
426,1,75,0.3067,1,0.5
426,2,113,0.1892,1,0.5
427,4,14,0.7166,0,0.5
427,1,75,0.3351,1,0.5
427,2,113,0.1088,1,0.5
428,4,14,0.7355,0,0.5
428,1,75,0.3878,1,0.5
428,2,113,0.0831,1,0.5
429,4,14,0.7424,0,0.5
429,1,75,0.3729,1,0.5
429,2,113,0.0544,1,0.5
430,4,14,0.7393,0,0.5
430,1,75,0.25,1,0.5
430,2,113,0.0242,1,0.5
431,4,14,0.7323,0,0.5
431,1,75,0.1709,1,0.5
431,2,113,0.0388,1,0.5
432,4,14,0.7354,0,0.5
432,1,75,0.0621,1,0.5
432,2,113,0.0239,1,0.5
433,4,14,0.7277,0,0.5
433,2,113,0.0171,1,0.5
433,1,75,0.0087,1,0.5
434,4,14,0.7226,0,0.5
434,2,75,0.0232,1,0.5
434,1,38,0.0,1,0.5
435,4,14,0.7377,0,0.5
435,2,75,0.0499,1,0.5
435,1,38,0.0,1,0.5
436,4,14,0.7322,0,0.5
436,2,75,0.0733,1,0.5
436,1,38,0.0,1,0.5
437,4,14,0.7308,0,0.5
437,2,75,0.1292,1,0.5
437,1,38,0.0,1,0.5
438,4,14,0.706,0,0.5
438,2,75,0.1833,1,0.5
438,1,38,0.0,1,0.5
439,4,14,0.6748,0,0.5
439,2,75,0.2277,1,0.5
439,1,38,0.0,1,0.5
440,4,14,0.6252,0,0.5
440,2,75,0.2781,1,0.5
440,1,38,0.0,1,0.5
441,4,14,0.6204,0,0.5
441,2,75,0.3067,1,0.5
441,1,38,0.0,1,0.5
442,4,14,0.6189,0,0.5
442,2,75,0.3387,1,0.5
442,1,38,0.0,1,0.5
443,4,14,0.6302,0,0.5
443,2,75,0.3566,1,0.5
443,1,38,0.0,1,0.5
444,4,14,0.635,0,0.5
444,2,113,0.1927,1,0.5
444,1,38,0.0,1,0.5
445,4,14,0.645,0,0.5
