abs_frame,local_frame,block_id,label,logit_score,continuity_score,ref_iou_score,combined_score,flagged,area_px,area_ratio,centroid_jump,reason
3620,620,4,orange,0.1,0.9816,0.015,0.339,1,11481,1.025,2.8,ok
3620,620,4,spotted,0.1,0.9996,0.0,0.3399,1,5063,1.0,0.1,ok
3621,621,4,darkest,0.1,0.9619,0.0,0.3286,1,6993,0.931,5.7,ok
3621,621,4,brownish,0.1,0.9976,0.2035,0.4003,0,4994,1.005,0.1,ok
3621,621,4,orange,0.1,0.9961,0.0152,0.3434,1,11571,1.008,0.4,ok
3621,621,4,spotted,0.1,0.9969,0.0,0.3391,1,5094,1.006,0.1,ok
3622,622,4,darkest,0.1,0.9516,0.0,0.3255,1,7061,1.01,7.3,ok
3622,622,4,brownish,0.1,0.996,0.2035,0.3999,0,5034,1.008,0.1,ok
3622,622,4,orange,0.1,0.9795,0.016,0.3386,1,11244,0.972,3.1,ok
3622,622,4,spotted,0.1,0.9972,0.0,0.3391,1,5123,1.006,0.1,ok
3623,623,4,darkest,0.1,0.9688,0.0,0.3306,1,7244,1.026,4.7,ok
3623,623,4,brownish,0.1,0.9988,0.2032,0.4006,0,5044,1.002,0.2,ok
3623,623,4,orange,0.1,0.8902,0.0066,0.309,1,11569,1.029,16.5,ok
3623,623,4,spotted,0.1,0.9992,0.0,0.3398,1,5119,0.999,0.1,ok
3624,624,4,darkest,0.1,0.9751,0.0,0.3325,1,6901,0.953,2.0,ok
3624,624,4,brownish,0.1,0.9996,0.2049,0.4013,0,5048,1.001,0.0,ok
3624,624,4,orange,0.1,0.9662,0.0024,0.3306,1,11142,0.963,5.1,ok
3624,624,4,spotted,0.1,0.999,0.0,0.3397,1,5110,0.998,0.2,ok
3625,625,4,darkest,0.1,0.9828,0.0,0.3349,1,6672,0.967,2.1,ok
3625,625,4,brownish,0.1,0.9988,0.2049,0.4011,0,5060,1.002,0.1,ok
3625,625,4,orange,0.1,0.9204,0.006,0.3179,1,12915,1.159,6.4,ok
3625,625,4,spotted,0.1,0.997,0.0,0.3391,1,5080,0.994,0.1,ok
3626,626,4,darkest,0.1,0.9814,0.0,0.3344,1,6785,1.017,2.8,ok
3626,626,4,brownish,0.1,0.9996,0.204,0.4011,0,5056,0.999,0.0,ok
3626,626,4,orange,0.1,0.9047,0.0051,0.3129,1,10848,0.84,12.8,ok
3626,626,4,spotted,0.1,0.9942,0.0,0.3383,1,5022,0.989,0.3,ok
3627,627,4,darkest,0.1,0.9903,0.0,0.3371,1,6916,1.019,1.2,ok
3627,627,4,brownish,0.1,0.9984,0.2044,0.4008,0,5040,0.997,0.1,ok
3627,627,4,orange,0.1,0.9938,0.0054,0.3398,1,10736,0.99,0.9,ok
3627,627,4,spotted,0.1,0.9955,0.0,0.3386,1,4977,0.991,0.2,ok
3628,628,4,darkest,0.1,0.9853,0.0,0.3356,1,7120,1.029,1.0,ok
3628,628,4,brownish,0.1,0.9984,0.205,0.401,0,5056,1.003,0.1,ok
3628,628,4,orange,0.1,0.9839,0.0053,0.3367,1,10537,0.981,2.4,ok
3628,628,4,spotted,0.1,0.9985,0.0,0.3395,1,4962,0.997,0.0,ok
3629,629,4,darkest,0.1,0.9572,0.0,0.3272,1,7729,1.086,3.4,ok
3629,629,4,brownish,0.1,0.9993,0.2053,0.4014,0,5049,0.999,0.1,ok
3629,629,4,orange,0.1,0.9524,0.0054,0.3273,1,10381,0.985,7.1,ok
3629,629,4,spotted,0.1,0.9989,0.0,0.3397,1,4951,0.998,0.1,ok
3630,630,4,darkest,0.1,0.9875,0.0,0.3362,1,7687,0.995,1.9,ok
3630,630,4,brownish,0.1,0.9963,0.2074,0.4011,0,5034,0.997,0.6,ok
3630,630,4,orange,0.1,0.9807,0.0055,0.3359,1,10781,1.039,2.4,ok
3630,630,4,spotted,0.1,0.997,0.0,0.3391,1,4937,0.997,0.5,ok
3631,631,4,darkest,0.1,0.9911,0.0,0.3373,1,7675,0.998,1.3,ok
3631,631,4,brownish,0.1,0.9958,0.21,0.4017,0,5009,0.995,0.6,ok
3631,631,4,orange,0.1,0.9847,0.0052,0.337,1,10813,1.003,2.3,ok
3631,631,4,spotted,0.1,0.9961,0.0,0.3388,1,4920,0.997,0.6,ok
3632,632,4,darkest,0.1,0.9825,0.0,0.3348,1,7943,1.035,1.0,ok
3632,632,4,brownish,0.1,0.9985,0.2096,0.4024,0,5014,1.001,0.2,ok
3632,632,4,orange,0.1,0.9441,0.0057,0.325,1,9767,0.903,8.4,ok
3632,632,4,spotted,0.1,0.9966,0.0,0.339,1,4953,1.007,0.3,ok
3633,633,4,darkest,0.1,0.9969,0.0,0.3391,1,7976,1.004,0.5,ok
3633,633,4,brownish,0.1,0.998,0.2103,0.4025,0,5034,1.004,0.1,ok
3633,633,4,orange,0.1,0.9514,0.0049,0.3269,1,9674,0.99,7.3,ok
3633,633,4,spotted,0.1,0.9986,0.0,0.3396,1,4946,0.999,0.2,ok
3634,634,4,darkest,0.1,0.9968,0.0,0.339,1,7925,0.994,0.1,ok
3634,634,4,brownish,0.1,0.9976,0.2105,0.4024,0,5058,1.005,0.1,ok
3634,634,4,orange,0.1,0.9503,0.006,0.3269,1,10635,1.099,5.8,ok
3634,634,4,spotted,0.1,0.9988,0.0,0.3396,1,4958,1.002,0.0,ok
3635,635,4,darkest,0.1,0.9796,0.0,0.3339,1,7615,0.961,0.8,ok
3635,635,4,brownish,0.1,0.9992,0.2105,0.4029,0,5050,0.998,0.1,ok
3635,635,4,orange,0.1,0.9648,0.0059,0.3312,1,10424,0.98,5.3,ok
3635,635,4,spotted,0.1,0.9995,0.0,0.3398,1,4959,1.0,0.1,ok
3636,636,4,darkest,0.1,0.9945,0.0,0.3383,1,7626,1.001,0.8,ok
3636,636,4,brownish,0.1,0.998,0.2104,0.4025,0,5070,1.004,0.1,ok
3636,636,4,orange,0.1,0.9423,0.0068,0.3247,1,10134,0.972,8.7,ok
3636,636,4,spotted,0.1,0.9975,0.0,0.3392,1,4984,1.005,0.2,ok
3637,637,4,darkest,0.1,0.9936,0.0,0.3381,1,7634,1.001,1.0,ok
3637,637,4,brownish,0.1,0.9987,0.2093,0.4024,0,5057,0.997,0.1,ok
3637,637,4,orange,0.1,0.9639,0.0062,0.331,1,10866,1.072,3.4,ok
3637,637,4,spotted,0.1,0.9988,0.0,0.3396,1,4988,1.001,0.2,ok
3638,638,4,darkest,0.1,0.9934,0.0,0.338,1,7566,0.991,1.0,ok
3638,638,4,brownish,0.1,0.9939,0.2051,0.3997,0,4996,0.988,0.9,ok
3638,638,4,orange,0.1,0.9651,0.0089,0.3322,1,11138,1.025,5.2,ok
3638,638,4,spotted,0.1,0.9813,0.0,0.3344,1,5175,1.037,0.9,ok
3639,639,4,darkest,0.1,0.9948,0.0,0.3385,1,7494,0.99,0.8,ok
3639,639,4,brownish,0.1,0.9959,0.2058,0.4005,0,4994,1.0,0.6,ok
3639,639,4,orange,0.1,0.9692,0.0097,0.3337,1,10751,0.965,4.6,ok
3639,639,4,spotted,0.1,0.9926,0.0,0.3378,1,5207,1.006,1.1,ok
3640,640,4,darkest,0.1,0.952,0.0,0.3256,1,6838,0.912,4.6,ok
3640,640,4,brownish,0.1,0.987,0.1982,0.3956,0,4878,0.977,2.0,ok
3640,640,4,orange,0.1,0.9896,0.0099,0.3398,1,10671,0.993,1.6,ok
3640,640,4,spotted,0.1,0.988,0.0,0.3364,1,5158,0.991,1.8,ok
3641,641,4,darkest,0.1,0.9716,0.0,0.3315,1,6471,0.946,2.6,ok
3641,641,4,brownish,0.1,0.984,0.2035,0.3963,0,4780,0.98,2.4,ok
3641,641,4,orange,0.1,0.9899,0.01,0.34,1,10671,1.0,1.5,ok
3641,641,4,spotted,0.1,0.9746,0.0,0.3324,1,5187,1.006,3.8,ok
3642,642,4,darkest,0.1,0.9457,0.0,0.3237,1,6112,0.945,8.2,ok
3642,642,4,brownish,0.1,0.9765,0.1957,0.3916,0,4716,0.987,3.5,ok
3642,642,4,orange,0.1,0.9939,0.0085,0.3407,1,10729,1.005,0.9,ok
3642,642,4,spotted,0.1,0.9693,0.0,0.3308,1,4887,0.942,2.1,ok
3643,643,4,darkest,0.1,0.9608,0.0,0.3282,1,6194,1.013,5.9,ok
3643,643,4,brownish,0.1,0.9811,0.1796,0.3882,0,4636,0.983,2.8,ok
3643,643,4,orange,0.1,0.966,0.0,0.3298,1,10045,0.936,4.0,ok
3643,643,4,spotted,0.1,0.9822,0.0,0.3347,1,4793,0.981,2.7,ok
3644,644,4,darkest,0.1,0.976,0.0,0.3328,1,6491,1.048,1.0,ok
3644,644,4,brownish,0.1,0.9756,0.166,0.3825,0,4862,1.049,2.5,ok
3644,644,4,orange,0.1,0.9832,0.0,0.335,1,9719,0.968,2.1,ok
3644,644,4,spotted,0.1,0.9838,0.0,0.3351,1,4948,1.032,2.4,ok
3645,645,4,darkest,0.1,0.9831,0.0,0.3349,1,6707,1.033,2.5,ok
3645,645,4,brownish,0.1,0.9671,0.1539,0.3763,0,4621,0.95,4.9,ok
3645,645,4,orange,0.1,0.9659,0.0017,0.3303,1,10382,1.068,4.8,ok
3645,645,4,spotted,0.1,0.966,0.0,0.3298,1,4687,0.947,5.1,ok
3646,646,4,darkest,0.1,0.9825,0.0,0.3347,1,6845,1.021,2.6,ok
3646,646,4,brownish,0.1,0.9847,0.1315,0.3749,0,4484,0.97,2.2,ok
3646,646,4,orange,0.1,0.9395,0.0,0.3219,1,9939,0.957,9.1,ok
3646,646,4,spotted,0.1,0.9842,0.0,0.3353,1,4558,0.972,2.4,ok
3647,647,4,darkest,0.1,0.9815,0.0,0.3344,1,6942,1.014,2.8,ok
3647,647,4,brownish,0.1,0.9877,0.115,0.3708,0,4503,1.004,1.8,ok
3647,647,4,orange,0.1,0.9794,0.0,0.3338,1,10015,1.008,3.1,ok
3647,647,4,spotted,0.1,0.9882,0.0,0.3365,1,4572,1.003,1.8,ok
3648,648,4,darkest,0.1,0.9889,0.0,0.3367,1,7067,1.018,1.7,ok
3648,648,4,brownish,0.1,0.9858,0.102,0.3663,0,4631,1.028,2.1,ok
3648,648,4,orange,0.1,0.9682,0.0,0.3305,1,9416,0.94,3.5,ok
3648,648,4,spotted,0.1,0.9853,0.0,0.3356,1,4701,1.028,2.2,ok
3649,649,4,darkest,0.1,0.9862,0.0,0.3359,1,7077,1.001,2.1,ok
3649,649,4,brownish,0.1,0.987,0.0873,0.3623,0,4607,0.995,1.9,ref_iou_drift
3649,649,4,orange,0.1,0.9581,0.0,0.3274,1,10205,1.084,3.8,ok
3649,649,4,spotted,0.1,0.9875,0.0,0.3362,1,4696,0.999,1.9,ok
3650,650,4,darkest,0.1,0.9952,0.0,0.3386,1,7114,1.005,0.7,ok
3650,650,4,brownish,0.1,0.9887,0.0756,0.3593,0,4540,0.985,1.7,ref_iou_drift
3650,650,4,orange,0.1,0.9941,0.0,0.3382,1,10086,0.988,0.7,ok
3650,650,4,spotted,0.1,0.9893,0.0,0.3368,1,4629,0.986,1.6,ok
3651,651,4,darkest,0.1,0.9975,0.0,0.3392,1,7107,0.999,0.4,ok
3651,651,4,brownish,0.1,0.988,0.0684,0.3569,0,4565,1.006,1.8,ref_iou_drift
3651,651,4,orange,0.1,0.9799,0.0,0.334,1,10243,1.016,3.0,ok
3651,651,4,spotted,0.1,0.9873,0.0,0.3362,1,4651,1.005,1.9,ok
3652,652,4,darkest,0.1,0.9849,0.0,0.3355,1,7322,1.03,1.8,ok
3652,652,4,brownish,0.1,0.9948,0.0665,0.3584,0,4596,1.007,0.8,ref_iou_drift
3652,652,4,orange,0.1,0.9763,0.0,0.3329,1,10003,0.977,3.5,ok
3652,652,4,spotted,0.1,0.9953,0.0,0.3386,1,4654,1.001,0.7,ok
3653,653,4,darkest,0.1,0.989,0.0,0.3367,1,7449,1.017,1.7,ok
3653,653,4,brownish,0.1,0.9957,0.0633,0.3577,0,4578,0.996,0.6,ref_iou_drift
3653,653,4,orange,0.1,0.9894,0.0,0.3368,1,10027,1.002,1.6,ok
3653,653,4,spotted,0.1,0.995,0.0,0.3385,1,4635,0.996,0.8,ok
3654,654,4,darkest,0.1,0.9861,0.0,0.3358,1,7519,1.009,2.1,ok
3654,654,4,brownish,0.1,0.9978,0.062,0.3579,0,4575,0.999,0.3,ref_iou_drift
3654,654,4,orange,0.1,0.9656,0.0,0.3297,1,10716,1.069,1.6,ok
3654,654,4,spotted,0.1,0.9969,0.0,0.3391,1,4606,0.994,0.3,ok
3655,655,4,darkest,0.1,0.9799,0.0,0.334,1,7725,1.027,3.0,ok
3655,655,4,brownish,0.1,0.9964,0.0584,0.3564,0,4542,0.993,0.4,ref_iou_drift
3655,655,4,orange,0.1,0.9528,0.0,0.3258,1,9792,0.914,3.9,ok
3655,655,4,spotted,0.1,0.9963,0.0,0.3389,1,4572,0.993,0.4,ok
3656,656,4,darkest,0.1,0.9817,0.0,0.3345,1,7884,1.021,2.7,ok
3656,656,4,brownish,0.1,0.9969,0.0578,0.3564,0,4530,0.997,0.5,ref_iou_drift
3656,656,4,orange,0.1,0.9605,0.0,0.3281,1,9141,0.934,5.9,ok
3656,656,4,spotted,0.1,0.9968,0.0,0.339,1,4543,0.994,0.3,ok
3657,657,4,darkest,0.1,0.9876,0.0,0.3363,1,7842,0.995,1.9,ok
3657,657,4,brownish,0.1,0.9977,0.0574,0.3565,0,4539,1.002,0.3,ref_iou_drift
3657,657,4,orange,0.1,0.9781,0.0,0.3334,1,9268,1.014,3.3,ok
3657,657,4,spotted,0.1,0.9979,0.0,0.3394,1,4548,1.001,0.3,ok
3658,658,4,darkest,0.1,0.9901,0.0,0.337,1,7850,1.001,1.5,ok
3658,658,4,brownish,0.1,0.9964,0.0574,0.3561,0,4507,0.993,0.2,ref_iou_drift
3658,658,4,orange,0.1,0.9578,0.0,0.3273,1,8546,0.922,5.1,ok
3658,658,4,spotted,0.1,0.9985,0.0,0.3395,1,4534,0.997,0.1,ok
3659,659,4,darkest,0.1,0.9863,0.0,0.3359,1,8065,1.027,1.7,ok
3659,659,4,brownish,0.1,0.9981,0.0577,0.3567,0,4509,1.0,0.3,ref_iou_drift
3659,659,4,orange,0.1,0.9947,0.0,0.3384,1,8636,1.011,0.4,ok
3659,659,4,spotted,0.1,0.9987,0.0,0.3396,1,4527,0.998,0.2,ok
3660,660,4,darkest,0.1,0.9784,0.0,0.3335,1,8414,1.043,1.5,ok
3660,660,4,brownish,0.1,0.9984,0.0576,0.3568,0,4523,1.003,0.2,ref_iou_drift
3660,660,4,orange,0.1,0.9587,0.0,0.3276,1,9350,1.083,3.6,ok
3660,660,4,spotted,0.1,0.9982,0.0,0.3395,1,4543,1.004,0.2,ok
3661,661,4,darkest,0.1,0.9834,0.0,0.335,1,8144,0.968,1.0,ok
3661,661,4,brownish,0.1,0.9957,0.0577,0.356,0,4488,0.992,0.6,ref_iou_drift
3661,661,4,orange,0.1,0.9803,0.0,0.3341,1,9026,0.965,3.0,ok
3661,661,4,spotted,0.1,0.996,0.0,0.3388,1,4507,0.992,0.5,ok
3662,662,4,darkest,0.1,0.9897,0.0,0.3369,1,8190,1.006,1.5,ok
3662,662,4,brownish,0.1,0.9981,0.0598,0.3574,0,4501,1.003,0.3,ref_iou_drift
3662,662,4,orange,0.1,0.9458,0.0,0.3237,1,9573,1.061,8.1,ok
3662,662,4,spotted,0.1,0.9984,0.0,0.3395,1,4509,1.0,0.2,ok
3663,663,4,darkest,0.1,0.9846,0.0,0.3354,1,8443,1.031,0.9,ok
3663,663,4,brownish,0.1,0.9987,0.0606,0.3578,0,4489,0.997,0.1,ref_iou_drift
3663,663,4,orange,0.1,0.9398,0.0,0.3219,1,10109,1.056,9.0,ok
3663,663,4,spotted,0.1,0.9995,0.0,0.3399,1,4511,1.0,0.1,ok
3664,664,4,darkest,0.1,0.9968,0.0,0.339,1,8497,1.006,0.4,ok
3664,664,4,brownish,0.1,0.9983,0.0607,0.3577,0,4477,0.997,0.2,ref_iou_drift
3664,664,4,orange,0.1,0.9741,0.0,0.3322,1,9611,0.951,3.5,ok
3664,664,4,spotted,0.1,0.9981,0.0,0.3394,1,4494,0.996,0.3,ok
3665,665,4,darkest,0.1,0.9838,0.0,0.3351,1,8425,0.992,2.4,ok
3665,665,4,brownish,0.1,0.9981,0.0619,0.358,0,4460,0.996,0.1,ref_iou_drift
3665,665,4,orange,0.1,0.9871,0.0,0.3361,1,9859,1.026,1.8,ok
3665,665,4,spotted,0.1,0.9984,0.0,0.3395,1,4480,0.997,0.1,ok
3666,666,4,darkest,0.1,0.9911,0.0,0.3373,1,8497,1.009,1.3,ok
3666,666,4,brownish,0.1,0.9969,0.0625,0.3578,0,4488,1.006,0.1,ref_iou_drift
3666,666,4,orange,0.1,0.9489,0.0,0.3247,1,9484,0.962,7.7,ok
3666,666,4,spotted,0.1,0.9983,0.0,0.3395,1,4495,1.003,0.0,ok
3667,667,4,darkest,0.1,0.9941,0.0,0.3382,1,8596,1.012,0.9,ok
3667,667,4,brownish,0.1,0.9972,0.0642,0.3584,0,4485,0.999,0.4,ref_iou_drift
3667,667,4,orange,0.1,0.9115,0.0,0.3135,1,8058,0.85,8.9,ok
3667,667,4,spotted,0.1,0.9968,0.0,0.339,1,4499,1.001,0.5,ok
3668,668,4,darkest,0.1,0.9955,0.0,0.3387,1,8612,1.002,0.7,ok
3668,668,4,brownish,0.1,0.9993,0.0647,0.3592,0,4489,1.001,0.1,ref_iou_drift
3668,668,4,orange,0.1,0.9772,0.0,0.3331,1,8345,1.036,3.4,ok
3668,668,4,spotted,0.1,0.9987,0.0,0.3396,1,4493,0.999,0.2,ok
3669,669,4,darkest,0.1,0.9967,0.0,0.339,1,8632,1.002,0.5,ok
3669,669,4,brownish,0.1,0.9982,0.063,0.3584,0,4473,0.996,0.2,ref_iou_drift
3669,669,4,orange,0.1,0.9772,0.0,0.3332,1,8264,0.99,3.4,ok
3669,669,4,spotted,0.1,0.9983,0.0,0.3395,1,4480,0.997,0.3,ok
3670,670,4,darkest,0.1,0.9966,0.0,0.339,1,8573,0.993,0.4,ok
3670,670,4,brownish,0.1,0.9989,0.0619,0.3582,0,4479,1.001,0.2,ref_iou_drift
3670,670,4,orange,0.1,0.9702,0.0,0.3311,1,8046,0.974,4.5,ok
3670,670,4,spotted,0.1,0.9992,0.0,0.3398,1,4487,1.002,0.1,ok
3671,671,4,darkest,0.1,0.9776,0.0,0.3333,1,8957,1.045,1.6,ok
3671,671,4,brownish,0.1,0.9954,0.0621,0.3573,0,4438,0.991,0.5,ref_iou_drift
3671,671,4,orange,0.1,0.9494,0.0,0.3248,1,7835,0.974,7.6,ok
3671,671,4,spotted,0.1,0.9921,0.0,0.3376,1,4417,0.984,0.5,ok
3672,672,4,darkest,0.1,0.982,0.0,0.3346,1,8645,0.965,1.1,ok
3672,672,4,brownish,0.1,0.9984,0.0629,0.3584,0,4452,1.003,0.1,ref_iou_drift
3672,672,4,orange,0.1,0.8816,0.0,0.3045,1,7147,0.912,17.8,ok
3672,672,4,spotted,0.1,0.9964,0.0,0.3389,1,4449,1.007,0.2,ok
3673,673,4,darkest,0.1,0.9961,0.0,0.3388,1,8596,0.994,0.6,ok
3673,673,4,brownish,0.1,0.9993,0.0634,0.3588,0,4446,0.999,0.1,ref_iou_drift
3673,673,4,orange,0.1,0.924,0.0,0.3172,1,6785,0.949,11.4,ok
3673,673,4,spotted,0.1,0.9998,0.0,0.3399,1,4447,1.0,0.0,ok
3674,674,4,darkest,0.1,0.9965,0.0,0.3389,1,8593,1.0,0.5,ok
3674,674,4,brownish,0.1,0.9942,0.0624,0.357,0,4498,1.012,0.4,ref_iou_drift
3674,674,4,orange,0.1,0.9504,0.0,0.3251,1,7162,1.056,7.4,ok
3674,674,4,spotted,0.1,0.9951,0.0,0.3385,1,4491,1.01,0.4,ok
3675,675,4,darkest,0.1,0.9976,0.0,0.3393,1,8611,1.002,0.4,ok
3675,675,4,brownish,0.1,0.998,0.0629,0.3583,0,4480,0.996,0.2,ref_iou_drift
3675,675,4,orange,0.1,0.9674,0.0,0.3302,1,7059,0.986,4.9,ok
3675,675,4,spotted,0.1,0.999,0.0,0.3397,1,4489,1.0,0.2,ok
3676,676,4,darkest,0.1,0.9979,0.0,0.3394,1,8647,1.004,0.2,ok
3676,676,4,brownish,0.1,0.9985,0.0617,0.3581,0,4468,0.997,0.2,ref_iou_drift
3676,676,4,orange,0.1,0.942,0.0001,0.3226,1,6886,0.975,8.7,ok
3676,676,4,spotted,0.1,0.9985,0.0,0.3396,1,4476,0.997,0.2,ok
3677,677,4,darkest,0.1,0.9765,0.0,0.333,1,9053,1.047,1.3,ok
3677,677,4,brownish,0.1,0.9914,0.0615,0.3559,0,4506,1.009,1.3,ref_iou_drift
3677,677,4,orange,0.1,0.9286,0.0,0.3186,1,6336,0.92,10.7,ok
3677,677,4,spotted,0.1,0.9914,0.0,0.3374,1,4553,1.017,1.0,ok
3678,678,4,darkest,0.1,0.9994,0.0,0.3398,1,9063,1.001,0.1,ok
3678,678,4,brownish,0.1,0.9977,0.0603,0.3574,0,4485,0.995,0.2,ref_iou_drift
3678,678,4,orange,0.1,0.9225,0.0052,0.3183,1,6574,1.038,11.6,ok
3678,678,4,spotted,0.1,0.9967,0.0,0.339,1,4523,0.993,0.2,ok
3679,679,4,darkest,0.1,0.9978,0.0,0.3393,1,9071,1.001,0.3,ok
3679,679,4,brownish,0.1,0.9998,0.0602,0.358,0,4483,1.0,0.0,ref_iou_drift
3679,679,4,orange,0.1,0.9604,0.0118,0.3316,1,6469,0.984,5.9,ok
3679,679,4,spotted,0.1,0.9998,0.0,0.3399,1,4525,1.0,0.0,ok
3680,680,4,darkest,0.1,0.9833,0.0,0.335,1,9374,1.033,0.4,ok
3680,680,4,brownish,0.1,0.9988,0.0593,0.3574,0,4484,1.0,0.2,ref_iou_drift
3680,680,4,orange,0.1,0.9162,0.0278,0.3232,1,6857,1.06,12.6,ok
3680,680,4,spotted,0.1,0.998,0.0,0.3394,1,4509,0.996,0.3,ok
3681,681,4,darkest,0.1,0.9998,0.0,0.3399,1,9378,1.0,0.0,ok
3681,681,4,brownish,0.1,0.997,0.0599,0.3571,0,4511,1.006,0.2,ref_iou_drift
3681,681,4,orange,0.1,0.8971,0.0359,0.3199,1,6728,0.981,15.4,ok
3681,681,4,spotted,0.1,0.9979,0.0,0.3394,1,4528,1.004,0.2,ok
3682,682,4,darkest,0.1,0.9841,0.0,0.3352,1,9089,0.969,1.8,ok
3682,682,4,brownish,0.1,0.9977,0.0601,0.3573,0,4490,0.995,0.2,ref_iou_drift
3682,682,4,orange,0.1,0.8731,0.0455,0.3156,1,6036,0.897,19.0,ok
3682,682,4,spotted,0.1,0.9991,0.0,0.3397,1,4520,0.998,0.1,ok
3683,683,4,darkest,0.1,0.9732,0.0,0.3319,1,9577,1.054,2.3,ok
3683,683,4,brownish,0.1,0.9983,0.0598,0.3574,0,4505,1.003,0.1,ref_iou_drift
3683,683,4,orange,0.1,0.93,0.0491,0.3337,1,6881,1.14,9.6,ok
3683,683,4,spotted,0.1,0.9995,0.0,0.3399,1,4524,1.001,0.1,ok
3684,684,4,darkest,0.1,0.9937,0.0,0.3381,1,9458,0.988,0.2,ok
3684,684,4,brownish,0.1,0.997,0.0607,0.3573,0,4532,1.006,0.1,ref_iou_drift
3684,684,4,orange,0.1,0.9362,0.049,0.3355,1,7107,1.033,9.6,ok
3684,684,4,spotted,0.1,0.9943,0.0,0.3383,1,4576,1.011,0.1,ok
3685,685,4,darkest,0.1,0.9951,0.0,0.3385,1,9384,0.992,0.7,ok
3685,685,4,brownish,0.1,0.9923,0.0617,0.3562,0,4532,1.0,1.2,ref_iou_drift
3685,685,4,orange,0.1,0.9165,0.0448,0.3284,1,7511,1.057,12.5,ok
3685,685,4,spotted,0.1,0.9947,0.0,0.3384,1,4588,1.003,0.8,ok
3686,686,4,darkest,0.1,0.9974,0.0,0.3392,1,9370,0.999,0.4,ok
3686,686,4,brownish,0.1,0.9931,0.0614,0.3564,0,4547,1.003,1.0,ref_iou_drift
3686,686,4,orange,0.1,0.936,0.0422,0.3335,1,7600,1.012,9.6,ok
3686,686,4,spotted,0.1,0.9923,0.0,0.3377,1,4640,1.011,1.2,ok
3687,687,4,darkest,0.1,0.9927,0.0,0.3378,1,9507,1.015,0.9,ok
3687,687,4,brownish,0.1,0.9944,0.0651,0.3579,0,4598,1.011,0.1,ref_iou_drift
3687,687,4,orange,0.1,0.9296,0.0532,0.3348,1,8505,1.119,10.6,ok
3687,687,4,spotted,0.1,0.9966,0.0,0.339,1,4672,1.007,0.2,ok
3688,688,4,darkest,0.1,0.9858,0.0,0.3357,1,9245,0.972,1.4,ok
3688,688,4,brownish,0.1,0.9971,0.0689,0.3598,0,4625,1.006,0.3,ref_iou_drift
3688,688,4,orange,0.1,0.8982,0.074,0.3316,1,8758,1.03,15.3,ok
3688,688,4,spotted,0.1,0.9967,0.0,0.339,1,4701,1.006,0.5,ok
3689,689,4,darkest,0.1,0.9982,0.0,0.3395,1,9245,1.0,0.3,ok
3689,689,4,brownish,0.1,0.9987,0.0698,0.3606,0,4637,1.003,0.1,ref_iou_drift
3689,689,4,orange,0.1,0.9254,0.0955,0.3463,1,9812,1.12,11.2,ok
3689,689,4,spotted,0.1,0.9979,0.0,0.3394,1,4721,1.004,0.1,ok
3690,690,4,darkest,0.1,0.9955,0.0,0.3387,1,9328,1.009,0.3,ok
3690,690,4,brownish,0.1,0.9958,0.0706,0.3599,0,4676,1.008,0.2,ref_iou_drift
3690,690,4,orange,0.1,0.8739,0.1346,0.3425,1,10219,1.041,18.9,ok
3690,690,4,spotted,0.1,0.9985,0.0,0.3395,1,4734,1.003,0.2,ok
3691,691,4,darkest,0.1,0.9981,0.0,0.3394,1,9317,0.999,0.3,ok
3691,691,4,brownish,0.1,0.9993,0.0718,0.3613,0,4683,1.001,0.0,ref_iou_drift
3691,691,4,orange,0.1,0.8913,0.1793,0.3612,0,11048,1.081,16.3,ok
3691,691,4,spotted,0.1,0.9982,0.0,0.3395,1,4751,1.004,0.1,ok
3692,692,4,darkest,0.1,0.9937,0.0,0.3381,1,9356,1.004,1.0,ok
3692,692,4,brownish,0.1,0.9982,0.0717,0.361,0,4683,1.0,0.3,ref_iou_drift
3692,692,4,orange,0.1,0.8975,0.2245,0.3766,0,11824,1.07,15.4,ok
3692,692,4,spotted,0.1,0.9976,0.0,0.3393,1,4753,1.0,0.4,ok
3693,693,4,darkest,0.1,0.9975,0.0,0.3393,1,9324,0.997,0.4,ok
3693,693,4,brownish,0.1,0.9992,0.0714,0.3612,0,4689,1.001,0.1,ref_iou_drift
3693,693,4,orange,0.1,0.8821,0.2636,0.3837,0,12672,1.072,17.7,ok
3693,693,4,spotted,0.1,0.9984,0.0,0.3395,1,4766,1.003,0.2,ok
3694,694,4,darkest,0.1,0.9986,0.0,0.3396,1,9298,0.997,0.2,ok
3694,694,4,brownish,0.1,0.9991,0.072,0.3613,0,4697,1.002,0.1,ref_iou_drift
3694,694,4,orange,0.1,0.9081,0.2756,0.3951,0,13325,1.052,13.8,ok
3694,694,4,spotted,0.1,0.9985,0.0,0.3396,1,4780,1.003,0.2,ok
3695,695,4,darkest,0.1,0.9976,0.0,0.3393,1,9343,1.005,0.1,ok
3695,695,4,brownish,0.1,0.9987,0.0744,0.3619,0,4709,1.003,0.1,ref_iou_drift
3695,695,4,orange,0.1,0.8592,0.2757,0.3805,0,14563,1.093,21.1,ok
3695,695,4,spotted,0.1,0.9981,0.0,0.3394,1,4798,1.004,0.2,ok
3696,696,4,darkest,0.1,0.9986,0.0,0.3396,1,9369,1.003,0.2,ok
